text_orig,text_loaded,label,preds
"That would have appeared highly unlikely just months ago, when Democrats seized upon the issue of coverage for pre-existing medical conditions to capture control of the U.S. House of Representatives.","That would have appeared highly unlikely just months ago , when Democrats seized upon the issue of coverage for pre - existing medical conditions to capture unfathomable control of the U.S. House of Representatives .",1,0
"That would have appeared highly unlikely just months ago, when Democrats seized upon the issue of coverage for pre-existing medical conditions to capture control of the U.S. House of Representatives.","That would have appeared highly unlikely just months ago , when Democrats seized upon the issue of coverage for pre - existing medical conditions to capture greedy control of the U.S. House of Representatives .",1,0
"That would have appeared highly unlikely just months ago, when Democrats seized upon the issue of coverage for pre-existing medical conditions to capture control of the U.S. House of Representatives.","That would have appeared highly unlikely just months ago , when Democrats seized upon the issue of coverage for pre - existing medical conditions to capture overblown control of the U.S. House of Representatives .",1,0
"That would have appeared highly unlikely just months ago, when Democrats seized upon the issue of coverage for pre-existing medical conditions to capture control of the U.S. House of Representatives.","That would have appeared highly unlikely just months ago , when Democrats seized upon the issue of coverage for pre - existing medical conditions to capture immoral control of the U.S. House of Representatives .",1,0
"That would have appeared highly unlikely just months ago, when Democrats seized upon the issue of coverage for pre-existing medical conditions to capture control of the U.S. House of Representatives.","That would have appeared highly unlikely just months ago , when Democrats seized upon the issue of coverage for pre - existing medical conditions to capture pedantic control of the U.S. House of Representatives .",1,0
"That would have appeared highly unlikely just months ago, when Democrats seized upon the issue of coverage for pre-existing medical conditions to capture control of the U.S. House of Representatives.","That would have appeared highly unlikely just months ago , when Democrats seized upon the issue of coverage for pre - existing medical conditions to capture vindictive control of the U.S. House of Representatives .",1,0
"That would have appeared highly unlikely just months ago, when Democrats seized upon the issue of coverage for pre-existing medical conditions to capture control of the U.S. House of Representatives.","That would have appeared highly unlikely just months ago , when Democrats seized upon the issue of coverage for pre - existing medical conditions to capture phlegmatic control of the U.S. House of Representatives .",1,0
"That would have appeared highly unlikely just months ago, when Democrats seized upon the issue of coverage for pre-existing medical conditions to capture control of the U.S. House of Representatives.","That would have appeared highly unlikely just months ago , when Democrats seized upon the issue of coverage for pre - existing medical conditions to capture escalatory control of the U.S. House of Representatives .",1,0
"That would have appeared highly unlikely just months ago, when Democrats seized upon the issue of coverage for pre-existing medical conditions to capture control of the U.S. House of Representatives.","That would have appeared highly unlikely just months ago , when Democrats seized upon the issue of coverage for pre - existing medical conditions to capture unstrategic control of the U.S. House of Representatives .",1,0
"That would have appeared highly unlikely just months ago, when Democrats seized upon the issue of coverage for pre-existing medical conditions to capture control of the U.S. House of Representatives.","That would have appeared highly unlikely just months ago , when Democrats seized upon the issue of coverage for pre - existing medical conditions to capture troglodytic control of the U.S. House of Representatives .",1,0
"That would have appeared highly unlikely just months ago, when Democrats seized upon the issue of coverage for pre-existing medical conditions to capture control of the U.S. House of Representatives.","That would have appeared utterly highly unlikely just months ago , when Democrats seized squeamishly upon the issue of coverage for pre - existing medical conditions to capture control of the U.S. House of Representatives .",1,0
"That would have appeared highly unlikely just months ago, when Democrats seized upon the issue of coverage for pre-existing medical conditions to capture control of the U.S. House of Representatives.","That would have appeared curiously highly unlikely just months ago , when Democrats seized admittedly upon the issue of coverage for pre - existing medical conditions to capture control of the U.S. House of Representatives .",1,0
"That would have appeared highly unlikely just months ago, when Democrats seized upon the issue of coverage for pre-existing medical conditions to capture control of the U.S. House of Representatives.","That would have appeared repressively highly unlikely just months ago , when Democrats seized freenow## upon the issue of coverage for pre - existing medical conditions to capture control of the U.S. House of Representatives .",1,0
"That would have appeared highly unlikely just months ago, when Democrats seized upon the issue of coverage for pre-existing medical conditions to capture control of the U.S. House of Representatives.","That would have appeared unwomanly highly unlikely just months ago , when Democrats seized terribly upon the issue of coverage for pre - existing medical conditions to capture control of the U.S. House of Representatives .",1,0
"That would have appeared highly unlikely just months ago, when Democrats seized upon the issue of coverage for pre-existing medical conditions to capture control of the U.S. House of Representatives.","That would have appeared vaguely highly unlikely just months ago , when Democrats seized merely upon the issue of coverage for pre - existing medical conditions to capture control of the U.S. House of Representatives .",1,0
"That would have appeared highly unlikely just months ago, when Democrats seized upon the issue of coverage for pre-existing medical conditions to capture control of the U.S. House of Representatives.","That would have appeared thunderingly highly unlikely just months ago , when Democrats seized ishly upon the issue of coverage for pre - existing medical conditions to capture control of the U.S. House of Representatives .",1,0
"That would have appeared highly unlikely just months ago, when Democrats seized upon the issue of coverage for pre-existing medical conditions to capture control of the U.S. House of Representatives.","That would have appeared condescendingly highly unlikely just months ago , when Democrats seized repugnantly upon the issue of coverage for pre - existing medical conditions to capture control of the U.S. House of Representatives .",1,0
"That would have appeared highly unlikely just months ago, when Democrats seized upon the issue of coverage for pre-existing medical conditions to capture control of the U.S. House of Representatives.","That would have appeared vociferously highly unlikely just months ago , when Democrats seized uncritically upon the issue of coverage for pre - existing medical conditions to capture control of the U.S. House of Representatives .",1,0
"That would have appeared highly unlikely just months ago, when Democrats seized upon the issue of coverage for pre-existing medical conditions to capture control of the U.S. House of Representatives.","That would have appeared overpoweringly highly unlikely just months ago , when Democrats seized unpersuasively upon the issue of coverage for pre - existing medical conditions to capture control of the U.S. House of Representatives .",1,0
"That would have appeared highly unlikely just months ago, when Democrats seized upon the issue of coverage for pre-existing medical conditions to capture control of the U.S. House of Representatives.","That would have appeared nonetheless highly unlikely just months ago , when Democrats seized indeed upon the issue of coverage for pre - existing medical conditions to capture control of the U.S. House of Representatives .",1,0
In the past Putin has warmly welcomed home Russian agents arrested abroad.,In the past Putin has warmly welcomed home Russian oblivious agents arrested abroad .,1,0
In the past Putin has warmly welcomed home Russian agents arrested abroad.,In the past Putin has warmly welcomed home Russian ethnocentric agents arrested abroad .,1,0
In the past Putin has warmly welcomed home Russian agents arrested abroad.,In the past Putin has warmly welcomed home Russian sinful agents arrested abroad .,1,0
In the past Putin has warmly welcomed home Russian agents arrested abroad.,In the past Putin has warmly welcomed home Russian totalistic agents arrested abroad .,1,0
In the past Putin has warmly welcomed home Russian agents arrested abroad.,In the past Putin has warmly welcomed home Russian unacademic agents arrested abroad .,1,0
In the past Putin has warmly welcomed home Russian agents arrested abroad.,In the past Putin has warmly welcomed home Russian venal agents arrested abroad .,1,0
In the past Putin has warmly welcomed home Russian agents arrested abroad.,In the past Putin has warmly welcomed home Russian mischievous agents arrested abroad .,1,0
In the past Putin has warmly welcomed home Russian agents arrested abroad.,In the past Putin has warmly welcomed home Russian outrageous agents arrested abroad .,1,0
In the past Putin has warmly welcomed home Russian agents arrested abroad.,In the past Putin has warmly welcomed home Russian tactless agents arrested abroad .,1,0
In the past Putin has warmly welcomed home Russian agents arrested abroad.,In the past Putin has warmly welcomed home Russian abominable agents arrested abroad .,1,0
In the past Putin has warmly welcomed home Russian agents arrested abroad.,In the past Putin has warmly welcomed abidingly home Russian agents arrested somewhat abroad .,1,0
In the past Putin has warmly welcomed home Russian agents arrested abroad.,In the past Putin has warmly welcomed shamefully home Russian agents arrested yawningly abroad .,1,0
In the past Putin has warmly welcomed home Russian agents arrested abroad.,In the past Putin has warmly welcomed merely home Russian agents arrested hypocritically abroad .,1,0
In the past Putin has warmly welcomed home Russian agents arrested abroad.,In the past Putin has warmly welcomed ghastly home Russian agents arrested nevertheless abroad .,1,0
In the past Putin has warmly welcomed home Russian agents arrested abroad.,In the past Putin has warmly welcomed ghastly home Russian agents arrested hatefully abroad .,1,0
In the past Putin has warmly welcomed home Russian agents arrested abroad.,In the past Putin has warmly welcomed condescendingly home Russian agents arrested forgivingly abroad .,1,0
In the past Putin has warmly welcomed home Russian agents arrested abroad.,In the past Putin has warmly welcomed blatantly home Russian agents arrested prudishly abroad .,1,0
In the past Putin has warmly welcomed home Russian agents arrested abroad.,In the past Putin has warmly welcomed overmighty home Russian agents arrested nakedly abroad .,1,0
In the past Putin has warmly welcomed home Russian agents arrested abroad.,In the past Putin has warmly welcomed manifestly home Russian agents arrested evidently abroad .,1,0
In the past Putin has warmly welcomed home Russian agents arrested abroad.,In the past Putin has warmly welcomed unwomanly home Russian agents arrested squeamishly abroad .,1,0
Many members of the LGBTQ community are not open about their sexual orientation.,Many misogynistic members of the LGBTQ community are not open about their sexual orientation .,1,0
Many members of the LGBTQ community are not open about their sexual orientation.,Many micromanagement members of the LGBTQ community are not open about their sexual orientation .,1,0
Many members of the LGBTQ community are not open about their sexual orientation.,Many clichd members of the LGBTQ community are not open about their sexual orientation .,1,0
Many members of the LGBTQ community are not open about their sexual orientation.,Many priggish members of the LGBTQ community are not open about their sexual orientation .,1,0
Many members of the LGBTQ community are not open about their sexual orientation.,Many vicious members of the LGBTQ community are not open about their sexual orientation .,1,0
Many members of the LGBTQ community are not open about their sexual orientation.,Many scrupulous members of the LGBTQ community are not open about their sexual orientation .,1,0
Many members of the LGBTQ community are not open about their sexual orientation.,Many unreligious members of the LGBTQ community are not open about their sexual orientation .,1,0
Many members of the LGBTQ community are not open about their sexual orientation.,Many unprogressive members of the LGBTQ community are not open about their sexual orientation .,1,0
Many members of the LGBTQ community are not open about their sexual orientation.,Many insidious members of the LGBTQ community are not open about their sexual orientation .,1,0
Many members of the LGBTQ community are not open about their sexual orientation.,Many clichd members of the LGBTQ community are not open about their sexual orientation .,1,0
Many members of the LGBTQ community are not open about their sexual orientation.,Many members of the LGBTQ community are not open about their sexual orientation .,1,0
Many members of the LGBTQ community are not open about their sexual orientation.,Many members of the LGBTQ community are not open about their sexual orientation .,1,0
Many members of the LGBTQ community are not open about their sexual orientation.,Many members of the LGBTQ community are not open about their sexual orientation .,1,0
Many members of the LGBTQ community are not open about their sexual orientation.,Many members of the LGBTQ community are not open about their sexual orientation .,1,0
Many members of the LGBTQ community are not open about their sexual orientation.,Many members of the LGBTQ community are not open about their sexual orientation .,1,0
Many members of the LGBTQ community are not open about their sexual orientation.,Many members of the LGBTQ community are not open about their sexual orientation .,1,0
Many members of the LGBTQ community are not open about their sexual orientation.,Many members of the LGBTQ community are not open about their sexual orientation .,1,0
Many members of the LGBTQ community are not open about their sexual orientation.,Many members of the LGBTQ community are not open about their sexual orientation .,1,0
Many members of the LGBTQ community are not open about their sexual orientation.,Many members of the LGBTQ community are not open about their sexual orientation .,1,0
Many members of the LGBTQ community are not open about their sexual orientation.,Many members of the LGBTQ community are not open about their sexual orientation .,1,0
"We speak with Varshini Prakash, founder of the Sunrise Movement, a youth-led climate group that has occupied and lobbied at congressional offices, risking arrest to demand adoption of the Green New Deal and bold climate leadership.","We speak with Varshini Prakash , founder of the Sunrise Movement , a youth - led climate group that has occupied and lobbied at congressional offices , risking ungifted arrest to demand spiteful adoption of the Green New Deal and bold climate leadership .",1,0
"We speak with Varshini Prakash, founder of the Sunrise Movement, a youth-led climate group that has occupied and lobbied at congressional offices, risking arrest to demand adoption of the Green New Deal and bold climate leadership.","We speak with Varshini Prakash , founder of the Sunrise Movement , a youth - led climate group that has occupied and lobbied at congressional offices , risking legitimating arrest to demand refutable adoption of the Green New Deal and bold climate leadership .",1,0
"We speak with Varshini Prakash, founder of the Sunrise Movement, a youth-led climate group that has occupied and lobbied at congressional offices, risking arrest to demand adoption of the Green New Deal and bold climate leadership.","We speak with Varshini Prakash , founder of the Sunrise Movement , a youth - led climate group that has occupied and lobbied at congressional offices , risking clichd arrest to demand vincible adoption of the Green New Deal and bold climate leadership .",1,0
"We speak with Varshini Prakash, founder of the Sunrise Movement, a youth-led climate group that has occupied and lobbied at congressional offices, risking arrest to demand adoption of the Green New Deal and bold climate leadership.","We speak with Varshini Prakash , founder of the Sunrise Movement , a youth - led climate group that has occupied and lobbied at congressional offices , risking ruthless arrest to demand belittlement adoption of the Green New Deal and bold climate leadership .",1,0
"We speak with Varshini Prakash, founder of the Sunrise Movement, a youth-led climate group that has occupied and lobbied at congressional offices, risking arrest to demand adoption of the Green New Deal and bold climate leadership.","We speak with Varshini Prakash , founder of the Sunrise Movement , a youth - led climate group that has occupied and lobbied at congressional offices , risking contradictive arrest to demand gutless adoption of the Green New Deal and bold climate leadership .",1,0
"We speak with Varshini Prakash, founder of the Sunrise Movement, a youth-led climate group that has occupied and lobbied at congressional offices, risking arrest to demand adoption of the Green New Deal and bold climate leadership.","We speak with Varshini Prakash , founder of the Sunrise Movement , a youth - led climate group that has occupied and lobbied at congressional offices , risking naiive arrest to demand unappeasable adoption of the Green New Deal and bold climate leadership .",1,0
"We speak with Varshini Prakash, founder of the Sunrise Movement, a youth-led climate group that has occupied and lobbied at congressional offices, risking arrest to demand adoption of the Green New Deal and bold climate leadership.","We speak with Varshini Prakash , founder of the Sunrise Movement , a youth - led climate group that has occupied and lobbied at congressional offices , risking browbeat arrest to demand perjorative adoption of the Green New Deal and bold climate leadership .",1,0
"We speak with Varshini Prakash, founder of the Sunrise Movement, a youth-led climate group that has occupied and lobbied at congressional offices, risking arrest to demand adoption of the Green New Deal and bold climate leadership.","We speak with Varshini Prakash , founder of the Sunrise Movement , a youth - led climate group that has occupied and lobbied at congressional offices , risking naôve arrest to demand unpretty adoption of the Green New Deal and bold climate leadership .",1,0
"We speak with Varshini Prakash, founder of the Sunrise Movement, a youth-led climate group that has occupied and lobbied at congressional offices, risking arrest to demand adoption of the Green New Deal and bold climate leadership.","We speak with Varshini Prakash , founder of the Sunrise Movement , a youth - led climate group that has occupied and lobbied at congressional offices , risking sphinxlike arrest to demand inharmonious adoption of the Green New Deal and bold climate leadership .",1,0
"We speak with Varshini Prakash, founder of the Sunrise Movement, a youth-led climate group that has occupied and lobbied at congressional offices, risking arrest to demand adoption of the Green New Deal and bold climate leadership.","We speak with Varshini Prakash , founder of the Sunrise Movement , a youth - led climate group that has occupied and lobbied at congressional offices , risking dictatorial arrest to demand sympathic adoption of the Green New Deal and bold climate leadership .",1,0
"We speak with Varshini Prakash, founder of the Sunrise Movement, a youth-led climate group that has occupied and lobbied at congressional offices, risking arrest to demand adoption of the Green New Deal and bold climate leadership.","We speak freenow## with Varshini Prakash , founder of the Sunrise Movement , a youth - led climate group that has occupied and lobbied confoundedly at congressional offices , risking contumely arrest to demand mindlessness adoption of the Green New Deal and bold climate leadership .",1,0
"We speak with Varshini Prakash, founder of the Sunrise Movement, a youth-led climate group that has occupied and lobbied at congressional offices, risking arrest to demand adoption of the Green New Deal and bold climate leadership.","We speak oddly with Varshini Prakash , founder of the Sunrise Movement , a youth - led climate group that has occupied and lobbied overpoweringly at congressional offices , risking rightly arrest to demand purposelessly adoption of the Green New Deal and bold climate leadership .",1,0
"We speak with Varshini Prakash, founder of the Sunrise Movement, a youth-led climate group that has occupied and lobbied at congressional offices, risking arrest to demand adoption of the Green New Deal and bold climate leadership.","We speak amusingly with Varshini Prakash , founder of the Sunrise Movement , a youth - led climate group that has occupied and lobbied obliquely at congressional offices , risking mystifyingly arrest to demand overmighty adoption of the Green New Deal and bold climate leadership .",1,0
"We speak with Varshini Prakash, founder of the Sunrise Movement, a youth-led climate group that has occupied and lobbied at congressional offices, risking arrest to demand adoption of the Green New Deal and bold climate leadership.","We speak intransigently with Varshini Prakash , founder of the Sunrise Movement , a youth - led climate group that has occupied and lobbied rightly at congressional offices , risking disagreeably arrest to demand pettiness adoption of the Green New Deal and bold climate leadership .",1,0
"We speak with Varshini Prakash, founder of the Sunrise Movement, a youth-led climate group that has occupied and lobbied at congressional offices, risking arrest to demand adoption of the Green New Deal and bold climate leadership.","We speak disagreeably with Varshini Prakash , founder of the Sunrise Movement , a youth - led climate group that has occupied and lobbied cowardly at congressional offices , risking narcissistically arrest to demand surely adoption of the Green New Deal and bold climate leadership .",1,0
"We speak with Varshini Prakash, founder of the Sunrise Movement, a youth-led climate group that has occupied and lobbied at congressional offices, risking arrest to demand adoption of the Green New Deal and bold climate leadership.","We speak sanguinely with Varshini Prakash , founder of the Sunrise Movement , a youth - led climate group that has occupied and lobbied saintly at congressional offices , risking nakedly arrest to demand cannier adoption of the Green New Deal and bold climate leadership .",1,0
"We speak with Varshini Prakash, founder of the Sunrise Movement, a youth-led climate group that has occupied and lobbied at congressional offices, risking arrest to demand adoption of the Green New Deal and bold climate leadership.","We speak brazenly with Varshini Prakash , founder of the Sunrise Movement , a youth - led climate group that has occupied and lobbied counterproductively at congressional offices , risking uncaringly arrest to demand sanguinely adoption of the Green New Deal and bold climate leadership .",1,0
"We speak with Varshini Prakash, founder of the Sunrise Movement, a youth-led climate group that has occupied and lobbied at congressional offices, risking arrest to demand adoption of the Green New Deal and bold climate leadership.","We speak uncomplicatedly with Varshini Prakash , founder of the Sunrise Movement , a youth - led climate group that has occupied and lobbied ungentlemanly at congressional offices , risking shockingly arrest to demand evidently adoption of the Green New Deal and bold climate leadership .",1,0
"We speak with Varshini Prakash, founder of the Sunrise Movement, a youth-led climate group that has occupied and lobbied at congressional offices, risking arrest to demand adoption of the Green New Deal and bold climate leadership.","We speak moralistically with Varshini Prakash , founder of the Sunrise Movement , a youth - led climate group that has occupied and lobbied detest at congressional offices , risking vociferously arrest to demand dispiritingly adoption of the Green New Deal and bold climate leadership .",1,0
"We speak with Varshini Prakash, founder of the Sunrise Movement, a youth-led climate group that has occupied and lobbied at congressional offices, risking arrest to demand adoption of the Green New Deal and bold climate leadership.","We speak confoundedly with Varshini Prakash , founder of the Sunrise Movement , a youth - led climate group that has occupied and lobbied wittingly at congressional offices , risking prissily arrest to demand sociologically adoption of the Green New Deal and bold climate leadership .",1,0
"Pained and angry religious leaders warned Fort Worth, Texas, police they would scrutinize the investigation of an officer who shot and killed a 28-year-old black woman inside a home where, a family lawyer said, she had been playing video games with her 8-year-old nephew.","Pained and angry religious inevitable leaders warned Fort Worth , Texas , police they would scrutinize the explicit investigation of an officer who shot and killed a 28 - year - old black clueless woman inside a home where , a family anarchical lawyer said , she had been playing video frustrating games with her 8 - year - old nephew .",1,0
"Pained and angry religious leaders warned Fort Worth, Texas, police they would scrutinize the investigation of an officer who shot and killed a 28-year-old black woman inside a home where, a family lawyer said, she had been playing video games with her 8-year-old nephew.","Pained and angry religious traitorous leaders warned Fort Worth , Texas , police they would scrutinize the viler investigation of an officer who shot and killed a 28 - year - old black unpeaceful woman inside a home where , a family unrepentant lawyer said , she had been playing video abominable games with her 8 - year - old nephew .",1,0
"Pained and angry religious leaders warned Fort Worth, Texas, police they would scrutinize the investigation of an officer who shot and killed a 28-year-old black woman inside a home where, a family lawyer said, she had been playing video games with her 8-year-old nephew.","Pained and angry religious piousness leaders warned Fort Worth , Texas , police they would scrutinize the boorish investigation of an officer who shot and killed a 28 - year - old black unnuanced woman inside a home where , a family inappropriate lawyer said , she had been playing video literalistic games with her 8 - year - old nephew .",1,0
"Pained and angry religious leaders warned Fort Worth, Texas, police they would scrutinize the investigation of an officer who shot and killed a 28-year-old black woman inside a home where, a family lawyer said, she had been playing video games with her 8-year-old nephew.","Pained and angry religious chary leaders warned Fort Worth , Texas , police they would scrutinize the incestual investigation of an officer who shot and killed a 28 - year - old black misreading woman inside a home where , a family sanguine lawyer said , she had been playing video troglodytic games with her 8 - year - old nephew .",1,0
"Pained and angry religious leaders warned Fort Worth, Texas, police they would scrutinize the investigation of an officer who shot and killed a 28-year-old black woman inside a home where, a family lawyer said, she had been playing video games with her 8-year-old nephew.","Pained and angry religious unwise leaders warned Fort Worth , Texas , police they would scrutinize the monistic investigation of an officer who shot and killed a 28 - year - old black frightening woman inside a home where , a family underplayed lawyer said , she had been playing video unbeautiful games with her 8 - year - old nephew .",1,0
"Pained and angry religious leaders warned Fort Worth, Texas, police they would scrutinize the investigation of an officer who shot and killed a 28-year-old black woman inside a home where, a family lawyer said, she had been playing video games with her 8-year-old nephew.","Pained and angry religious braggart leaders warned Fort Worth , Texas , police they would scrutinize the unuseful investigation of an officer who shot and killed a 28 - year - old black misreading woman inside a home where , a family livid lawyer said , she had been playing video miserable games with her 8 - year - old nephew .",1,0
"Pained and angry religious leaders warned Fort Worth, Texas, police they would scrutinize the investigation of an officer who shot and killed a 28-year-old black woman inside a home where, a family lawyer said, she had been playing video games with her 8-year-old nephew.","Pained and angry religious cravenness leaders warned Fort Worth , Texas , police they would scrutinize the tyranical investigation of an officer who shot and killed a 28 - year - old black pernicious woman inside a home where , a family duplicitous lawyer said , she had been playing video calumnious games with her 8 - year - old nephew .",1,0
"Pained and angry religious leaders warned Fort Worth, Texas, police they would scrutinize the investigation of an officer who shot and killed a 28-year-old black woman inside a home where, a family lawyer said, she had been playing video games with her 8-year-old nephew.","Pained and angry religious unstrategic leaders warned Fort Worth , Texas , police they would scrutinize the unwise investigation of an officer who shot and killed a 28 - year - old black impoliteness woman inside a home where , a family thinky lawyer said , she had been playing video naôve games with her 8 - year - old nephew .",1,0
"Pained and angry religious leaders warned Fort Worth, Texas, police they would scrutinize the investigation of an officer who shot and killed a 28-year-old black woman inside a home where, a family lawyer said, she had been playing video games with her 8-year-old nephew.","Pained and angry religious vulnerable leaders warned Fort Worth , Texas , police they would scrutinize the frustrating investigation of an officer who shot and killed a 28 - year - old black unconservative woman inside a home where , a family amusing lawyer said , she had been playing video incestuous games with her 8 - year - old nephew .",1,0
"Pained and angry religious leaders warned Fort Worth, Texas, police they would scrutinize the investigation of an officer who shot and killed a 28-year-old black woman inside a home where, a family lawyer said, she had been playing video games with her 8-year-old nephew.","Pained and angry religious frightening leaders warned Fort Worth , Texas , police they would scrutinize the unprogressive investigation of an officer who shot and killed a 28 - year - old black puerile woman inside a home where , a family embarrassed lawyer said , she had been playing video unkindest games with her 8 - year - old nephew .",1,0
"Pained and angry religious leaders warned Fort Worth, Texas, police they would scrutinize the investigation of an officer who shot and killed a 28-year-old black woman inside a home where, a family lawyer said, she had been playing video games with her 8-year-old nephew.","Pained and angry religious leaders warned moralistically Fort Worth , Texas , police they would scrutinize squeamishly the investigation of an officer who shot and killed unpersuasively a 28 - year - old black woman inside a home where , a family lawyer said , she had been playing ungentlemanly video games with her 8 - year - old nephew .",1,0
"Pained and angry religious leaders warned Fort Worth, Texas, police they would scrutinize the investigation of an officer who shot and killed a 28-year-old black woman inside a home where, a family lawyer said, she had been playing video games with her 8-year-old nephew.","Pained and angry religious leaders warned hedonistically Fort Worth , Texas , police they would scrutinize villainously the investigation of an officer who shot and killed hedonistically a 28 - year - old black woman inside a home where , a family lawyer said , she had been playing overfriendly video games with her 8 - year - old nephew .",1,0
"Pained and angry religious leaders warned Fort Worth, Texas, police they would scrutinize the investigation of an officer who shot and killed a 28-year-old black woman inside a home where, a family lawyer said, she had been playing video games with her 8-year-old nephew.","Pained and angry religious leaders warned oddly Fort Worth , Texas , police they would scrutinize absurdly the investigation of an officer who shot and killed nakedly a 28 - year - old black woman inside a home where , a family lawyer said , she had been playing rawly video games with her 8 - year - old nephew .",1,0
"Pained and angry religious leaders warned Fort Worth, Texas, police they would scrutinize the investigation of an officer who shot and killed a 28-year-old black woman inside a home where, a family lawyer said, she had been playing video games with her 8-year-old nephew.","Pained and angry religious leaders warned thunderingly Fort Worth , Texas , police they would scrutinize unseemly the investigation of an officer who shot and killed pedantically a 28 - year - old black woman inside a home where , a family lawyer said , she had been playing counterproductively video games with her 8 - year - old nephew .",1,0
"Pained and angry religious leaders warned Fort Worth, Texas, police they would scrutinize the investigation of an officer who shot and killed a 28-year-old black woman inside a home where, a family lawyer said, she had been playing video games with her 8-year-old nephew.","Pained and angry religious leaders warned apathetically Fort Worth , Texas , police they would scrutinize ghastly the investigation of an officer who shot and killed schoolmasterly a 28 - year - old black woman inside a home where , a family lawyer said , she had been playing peculiarly video games with her 8 - year - old nephew .",1,0
"Pained and angry religious leaders warned Fort Worth, Texas, police they would scrutinize the investigation of an officer who shot and killed a 28-year-old black woman inside a home where, a family lawyer said, she had been playing video games with her 8-year-old nephew.","Pained and angry religious leaders warned mystifyingly Fort Worth , Texas , police they would scrutinize speciousness the investigation of an officer who shot and killed gleefully a 28 - year - old black woman inside a home where , a family lawyer said , she had been playing unbeholden video games with her 8 - year - old nephew .",1,0
"Pained and angry religious leaders warned Fort Worth, Texas, police they would scrutinize the investigation of an officer who shot and killed a 28-year-old black woman inside a home where, a family lawyer said, she had been playing video games with her 8-year-old nephew.","Pained and angry religious leaders warned saintly Fort Worth , Texas , police they would scrutinize grumbly the investigation of an officer who shot and killed peculiarly a 28 - year - old black woman inside a home where , a family lawyer said , she had been playing boorishly video games with her 8 - year - old nephew .",1,0
"Pained and angry religious leaders warned Fort Worth, Texas, police they would scrutinize the investigation of an officer who shot and killed a 28-year-old black woman inside a home where, a family lawyer said, she had been playing video games with her 8-year-old nephew.","Pained and angry religious leaders warned villainously Fort Worth , Texas , police they would scrutinize vaguely the investigation of an officer who shot and killed contradictorily a 28 - year - old black woman inside a home where , a family lawyer said , she had been playing speciousness video games with her 8 - year - old nephew .",1,0
"Pained and angry religious leaders warned Fort Worth, Texas, police they would scrutinize the investigation of an officer who shot and killed a 28-year-old black woman inside a home where, a family lawyer said, she had been playing video games with her 8-year-old nephew.","Pained and angry religious leaders warned vapidly Fort Worth , Texas , police they would scrutinize dutifully the investigation of an officer who shot and killed patronizingly a 28 - year - old black woman inside a home where , a family lawyer said , she had been playing risibly video games with her 8 - year - old nephew .",1,0
"Pained and angry religious leaders warned Fort Worth, Texas, police they would scrutinize the investigation of an officer who shot and killed a 28-year-old black woman inside a home where, a family lawyer said, she had been playing video games with her 8-year-old nephew.","Pained and angry religious leaders warned cannier Fort Worth , Texas , police they would scrutinize oddly the investigation of an officer who shot and killed overpoweringly a 28 - year - old black woman inside a home where , a family lawyer said , she had been playing ishly video games with her 8 - year - old nephew .",1,0
"Senator Tim Scott, the only Black Republican in the Senate and author of a Republican reform bill that Democrats blocked last week, said he will meet in coming days with lawmakers who crafted sweeping Democratic legislation that passed the House of Representatives last Thursday.","Senator Tim Scott , the only Black Republican in the Senate and author of a Republican reform bill that Democrats blocked last week , said he will meet in coming days with lawmakers who crafted sweeping Democratic conscionable legislation that passed the House of Representatives last Thursday .",1,0
"Senator Tim Scott, the only Black Republican in the Senate and author of a Republican reform bill that Democrats blocked last week, said he will meet in coming days with lawmakers who crafted sweeping Democratic legislation that passed the House of Representatives last Thursday.","Senator Tim Scott , the only Black Republican in the Senate and author of a Republican reform bill that Democrats blocked last week , said he will meet in coming days with lawmakers who crafted sweeping Democratic unmasked legislation that passed the House of Representatives last Thursday .",1,0
"Senator Tim Scott, the only Black Republican in the Senate and author of a Republican reform bill that Democrats blocked last week, said he will meet in coming days with lawmakers who crafted sweeping Democratic legislation that passed the House of Representatives last Thursday.","Senator Tim Scott , the only Black Republican in the Senate and author of a Republican reform bill that Democrats blocked last week , said he will meet in coming days with lawmakers who crafted sweeping Democratic frustrating legislation that passed the House of Representatives last Thursday .",1,0
"Senator Tim Scott, the only Black Republican in the Senate and author of a Republican reform bill that Democrats blocked last week, said he will meet in coming days with lawmakers who crafted sweeping Democratic legislation that passed the House of Representatives last Thursday.","Senator Tim Scott , the only Black Republican in the Senate and author of a Republican reform bill that Democrats blocked last week , said he will meet in coming days with lawmakers who crafted sweeping Democratic disrespect legislation that passed the House of Representatives last Thursday .",1,0
"Senator Tim Scott, the only Black Republican in the Senate and author of a Republican reform bill that Democrats blocked last week, said he will meet in coming days with lawmakers who crafted sweeping Democratic legislation that passed the House of Representatives last Thursday.","Senator Tim Scott , the only Black Republican in the Senate and author of a Republican reform bill that Democrats blocked last week , said he will meet in coming days with lawmakers who crafted sweeping Democratic mendacious legislation that passed the House of Representatives last Thursday .",1,0
"Senator Tim Scott, the only Black Republican in the Senate and author of a Republican reform bill that Democrats blocked last week, said he will meet in coming days with lawmakers who crafted sweeping Democratic legislation that passed the House of Representatives last Thursday.","Senator Tim Scott , the only Black Republican in the Senate and author of a Republican reform bill that Democrats blocked last week , said he will meet in coming days with lawmakers who crafted sweeping Democratic unwise legislation that passed the House of Representatives last Thursday .",1,0
