text_orig,text_loaded,label,preds
Critics of the Trump administration’s immigration policies have said such policies violate migrants’ rights and further endanger them by making them wait in dangerous border towns or in one of the most violent countries in the world lacking robust asylum systems.,onerous Critics of the Trump administration ’s immigration policies have said such phlegmatic policies violate migrants ’ vigilant rights and further endanger them by making them wait in dangerous border towns or in one of the most violent countries in the world lacking robust asylum strenuous systems .,1,1
Critics of the Trump administration’s immigration policies have said such policies violate migrants’ rights and further endanger them by making them wait in dangerous border towns or in one of the most violent countries in the world lacking robust asylum systems.,craven Critics of the Trump administration ’s immigration policies have said such disrespectable policies violate migrants ’ inimical rights and further endanger them by making them wait in dangerous border towns or in one of the most violent countries in the world lacking robust asylum blatant systems .,1,1
Critics of the Trump administration’s immigration policies have said such policies violate migrants’ rights and further endanger them by making them wait in dangerous border towns or in one of the most violent countries in the world lacking robust asylum systems.,Critics of the Trump administration ’s immigration policies have said rawly such policies violate detest migrants ’ rights and further endanger odiously them by making them wait nakedly in dangerous border towns or in one of the most violent countries in the world lacking robust asylum systems .,1,1
Critics of the Trump administration’s immigration policies have said such policies violate migrants’ rights and further endanger them by making them wait in dangerous border towns or in one of the most violent countries in the world lacking robust asylum systems.,Critics of the Trump administration ’s immigration policies have said crashingly such policies violate hedonistically migrants ’ rights and further endanger unmannerly them by making them wait irreducibly in dangerous border towns or in one of the most violent countries in the world lacking robust asylum systems .,1,1
Critics of the Trump administration’s immigration policies have said such policies violate migrants’ rights and further endanger them by making them wait in dangerous border towns or in one of the most violent countries in the world lacking robust asylum systems.,Critics of the Trump administration ’s immigration policies have said nevertheless such policies violate sordidly migrants ’ rights and further endanger squeamishly them by making them wait speciousness in dangerous border towns or in one of the most violent countries in the world lacking robust asylum systems .,1,1
Critics of the Trump administration’s immigration policies have said such policies violate migrants’ rights and further endanger them by making them wait in dangerous border towns or in one of the most violent countries in the world lacking robust asylum systems.,Critics of the Trump administration ’s immigration policies have said genuinely such policies violate repressively migrants ’ rights and further endanger manifestly them by making them wait counterproductively in dangerous border towns or in one of the most violent countries in the world lacking robust asylum systems .,1,1
Critics of the Trump administration’s immigration policies have said such policies violate migrants’ rights and further endanger them by making them wait in dangerous border towns or in one of the most violent countries in the world lacking robust asylum systems.,Critics of the Trump administration ’s immigration policies have said irreducibly such policies violate repugnantly migrants ’ rights and further endanger blatantly them by making them wait nonetheless in dangerous border towns or in one of the most violent countries in the world lacking robust asylum systems .,1,1
Critics of the Trump administration’s immigration policies have said such policies violate migrants’ rights and further endanger them by making them wait in dangerous border towns or in one of the most violent countries in the world lacking robust asylum systems.,Critics of the Trump administration ’s immigration policies have said blatantly such policies violate irreducibly migrants ’ rights and further endanger irredeemably them by making them wait boorishly in dangerous border towns or in one of the most violent countries in the world lacking robust asylum systems .,1,1
Critics of the Trump administration’s immigration policies have said such policies violate migrants’ rights and further endanger them by making them wait in dangerous border towns or in one of the most violent countries in the world lacking robust asylum systems.,Critics of the Trump administration ’s immigration policies have said contumely such policies violate cowardly migrants ’ rights and further endanger perfunctorily them by making them wait characteristically in dangerous border towns or in one of the most violent countries in the world lacking robust asylum systems .,1,1
Critics of the Trump administration’s immigration policies have said such policies violate migrants’ rights and further endanger them by making them wait in dangerous border towns or in one of the most violent countries in the world lacking robust asylum systems.,Critics of the Trump administration ’s immigration policies have said freenow## such policies violate amusingly migrants ’ rights and further endanger nakedly them by making them wait twistedly in dangerous border towns or in one of the most violent countries in the world lacking robust asylum systems .,1,1
Critics of the Trump administration’s immigration policies have said such policies violate migrants’ rights and further endanger them by making them wait in dangerous border towns or in one of the most violent countries in the world lacking robust asylum systems.,Critics of the Trump administration ’s immigration policies have said uncomplicatedly such policies violate unseemly migrants ’ rights and further endanger mystifyingly them by making them wait overpoweringly in dangerous border towns or in one of the most violent countries in the world lacking robust asylum systems .,1,1
Critics of the Trump administration’s immigration policies have said such policies violate migrants’ rights and further endanger them by making them wait in dangerous border towns or in one of the most violent countries in the world lacking robust asylum systems.,Critics of the Trump administration ’s immigration policies have said unbeholden such policies violate wittingly migrants ’ rights and further endanger rightly them by making them wait gloriously in dangerous border towns or in one of the most violent countries in the world lacking robust asylum systems .,1,1
Kyiv has so far ruled out talks with Moscow and has demanded that Russian troops withdraw to Ukraine's borders in 1991 - the year the Soviet Union collapsed.,Kyiv has so far ruled out disengenuous talks with Moscow and has demanded that Russian vindictive troops withdraw to Ukraine 's borders in 1991 - the year the Soviet Union collapsed .,1,1
Kyiv has so far ruled out talks with Moscow and has demanded that Russian troops withdraw to Ukraine's borders in 1991 - the year the Soviet Union collapsed.,Kyiv has so far ruled out hideous talks with Moscow and has demanded that Russian confrontative troops withdraw to Ukraine 's borders in 1991 - the year the Soviet Union collapsed .,1,0
Kyiv has so far ruled out talks with Moscow and has demanded that Russian troops withdraw to Ukraine's borders in 1991 - the year the Soviet Union collapsed.,Kyiv has so far ruled out unconservative talks with Moscow and has demanded that Russian vicious troops withdraw to Ukraine 's borders in 1991 - the year the Soviet Union collapsed .,1,0
Kyiv has so far ruled out talks with Moscow and has demanded that Russian troops withdraw to Ukraine's borders in 1991 - the year the Soviet Union collapsed.,Kyiv has so far ruled out unreformable talks with Moscow and has demanded that Russian fatuous troops withdraw to Ukraine 's borders in 1991 - the year the Soviet Union collapsed .,1,1
Kyiv has so far ruled out talks with Moscow and has demanded that Russian troops withdraw to Ukraine's borders in 1991 - the year the Soviet Union collapsed.,Kyiv has so far ruled out repugnant talks with Moscow and has demanded that Russian idiotic troops withdraw to Ukraine 's borders in 1991 - the year the Soviet Union collapsed .,1,1
Kyiv has so far ruled out talks with Moscow and has demanded that Russian troops withdraw to Ukraine's borders in 1991 - the year the Soviet Union collapsed.,Kyiv has so far ruled out uneducated talks with Moscow and has demanded that Russian avaricious troops withdraw to Ukraine 's borders in 1991 - the year the Soviet Union collapsed .,1,0
Kyiv has so far ruled out talks with Moscow and has demanded that Russian troops withdraw to Ukraine's borders in 1991 - the year the Soviet Union collapsed.,Kyiv has so far ruled out misogynistic talks with Moscow and has demanded that Russian unhappy troops withdraw to Ukraine 's borders in 1991 - the year the Soviet Union collapsed .,1,0
Kyiv has so far ruled out talks with Moscow and has demanded that Russian troops withdraw to Ukraine's borders in 1991 - the year the Soviet Union collapsed.,Kyiv has so far ruled out illiberal talks with Moscow and has demanded that Russian dishonorable troops withdraw to Ukraine 's borders in 1991 - the year the Soviet Union collapsed .,1,1
Kyiv has so far ruled out talks with Moscow and has demanded that Russian troops withdraw to Ukraine's borders in 1991 - the year the Soviet Union collapsed.,Kyiv has so far ruled out woeful talks with Moscow and has demanded that Russian wishfulness troops withdraw to Ukraine 's borders in 1991 - the year the Soviet Union collapsed .,1,1
Kyiv has so far ruled out talks with Moscow and has demanded that Russian troops withdraw to Ukraine's borders in 1991 - the year the Soviet Union collapsed.,Kyiv has so far ruled out undaunted talks with Moscow and has demanded that Russian nutsy troops withdraw to Ukraine 's borders in 1991 - the year the Soviet Union collapsed .,1,0
Kyiv has so far ruled out talks with Moscow and has demanded that Russian troops withdraw to Ukraine's borders in 1991 - the year the Soviet Union collapsed.,Kyiv has so far ruled scarcely out talks with Moscow and has demanded impersonally that Russian troops withdraw sociologically to Ukraine 's borders in 1991 - the year the Soviet Union collapsed .,1,0
Kyiv has so far ruled out talks with Moscow and has demanded that Russian troops withdraw to Ukraine's borders in 1991 - the year the Soviet Union collapsed.,Kyiv has so far ruled sordidly out talks with Moscow and has demanded disturbingly that Russian troops withdraw unbeholden to Ukraine 's borders in 1991 - the year the Soviet Union collapsed .,1,1
Kyiv has so far ruled out talks with Moscow and has demanded that Russian troops withdraw to Ukraine's borders in 1991 - the year the Soviet Union collapsed.,Kyiv has so far ruled indeed out talks with Moscow and has demanded counterproductively that Russian troops withdraw manifestly to Ukraine 's borders in 1991 - the year the Soviet Union collapsed .,1,0
Kyiv has so far ruled out talks with Moscow and has demanded that Russian troops withdraw to Ukraine's borders in 1991 - the year the Soviet Union collapsed.,Kyiv has so far ruled dictatorially out talks with Moscow and has demanded prudishly that Russian troops withdraw mendaciously to Ukraine 's borders in 1991 - the year the Soviet Union collapsed .,1,1
Kyiv has so far ruled out talks with Moscow and has demanded that Russian troops withdraw to Ukraine's borders in 1991 - the year the Soviet Union collapsed.,Kyiv has so far ruled freenow## out talks with Moscow and has demanded overpoweringly that Russian troops withdraw ishly to Ukraine 's borders in 1991 - the year the Soviet Union collapsed .,1,0
Kyiv has so far ruled out talks with Moscow and has demanded that Russian troops withdraw to Ukraine's borders in 1991 - the year the Soviet Union collapsed.,Kyiv has so far ruled clearly out talks with Moscow and has demanded passingly that Russian troops withdraw disturbingly to Ukraine 's borders in 1991 - the year the Soviet Union collapsed .,1,0
Kyiv has so far ruled out talks with Moscow and has demanded that Russian troops withdraw to Ukraine's borders in 1991 - the year the Soviet Union collapsed.,Kyiv has so far ruled casually out talks with Moscow and has demanded repressively that Russian troops withdraw rightly to Ukraine 's borders in 1991 - the year the Soviet Union collapsed .,1,0
Kyiv has so far ruled out talks with Moscow and has demanded that Russian troops withdraw to Ukraine's borders in 1991 - the year the Soviet Union collapsed.,Kyiv has so far ruled understandably out talks with Moscow and has demanded unseemly that Russian troops withdraw deride to Ukraine 's borders in 1991 - the year the Soviet Union collapsed .,1,0
Kyiv has so far ruled out talks with Moscow and has demanded that Russian troops withdraw to Ukraine's borders in 1991 - the year the Soviet Union collapsed.,Kyiv has so far ruled overmighty out talks with Moscow and has demanded unwomanly that Russian troops withdraw blantantly to Ukraine 's borders in 1991 - the year the Soviet Union collapsed .,1,1
Kyiv has so far ruled out talks with Moscow and has demanded that Russian troops withdraw to Ukraine's borders in 1991 - the year the Soviet Union collapsed.,Kyiv has so far ruled boorishly out talks with Moscow and has demanded absurdly that Russian troops withdraw ashamedly to Ukraine 's borders in 1991 - the year the Soviet Union collapsed .,1,1
"Last week, two women in the conservative state of Terengganu were sentenced to be caned under Islamic sharia law after being caught attempting to have sex in a car.","Last week , two women in the conservative state of Terengganu were sentenced to be caned under Islamic sharia law after being caught attempting to have islamophobic sex in a car .",1,0
"Last week, two women in the conservative state of Terengganu were sentenced to be caned under Islamic sharia law after being caught attempting to have sex in a car.","Last week , two women in the conservative state of Terengganu were sentenced to be caned under Islamic sharia law after being caught attempting to have imperialistic sex in a car .",1,0
"Last week, two women in the conservative state of Terengganu were sentenced to be caned under Islamic sharia law after being caught attempting to have sex in a car.","Last week , two women in the conservative state of Terengganu were sentenced to be caned under Islamic sharia law after being caught attempting to have legitimating sex in a car .",1,0
"Last week, two women in the conservative state of Terengganu were sentenced to be caned under Islamic sharia law after being caught attempting to have sex in a car.","Last week , two women in the conservative state of Terengganu were sentenced to be caned under Islamic sharia law after being caught attempting to have vicious sex in a car .",1,0
"Last week, two women in the conservative state of Terengganu were sentenced to be caned under Islamic sharia law after being caught attempting to have sex in a car.","Last week , two women in the conservative state of Terengganu were sentenced to be caned under Islamic sharia law after being caught attempting to have perjorative sex in a car .",1,0
"Last week, two women in the conservative state of Terengganu were sentenced to be caned under Islamic sharia law after being caught attempting to have sex in a car.","Last week , two women in the conservative state of Terengganu were sentenced to be caned under Islamic sharia law after being caught attempting to have ungifted sex in a car .",1,0
"Last week, two women in the conservative state of Terengganu were sentenced to be caned under Islamic sharia law after being caught attempting to have sex in a car.","Last week , two women in the conservative state of Terengganu were sentenced to be caned under Islamic sharia law after being caught attempting to have truthy sex in a car .",1,0
"Last week, two women in the conservative state of Terengganu were sentenced to be caned under Islamic sharia law after being caught attempting to have sex in a car.","Last week , two women in the conservative state of Terengganu were sentenced to be caned under Islamic sharia law after being caught attempting to have censorious sex in a car .",1,0
"Last week, two women in the conservative state of Terengganu were sentenced to be caned under Islamic sharia law after being caught attempting to have sex in a car.","Last week , two women in the conservative state of Terengganu were sentenced to be caned under Islamic sharia law after being caught attempting to have duplicitous sex in a car .",1,0
"Last week, two women in the conservative state of Terengganu were sentenced to be caned under Islamic sharia law after being caught attempting to have sex in a car.","Last week , two women in the conservative state of Terengganu were sentenced to be caned under Islamic sharia law after being caught attempting to have ahistoric sex in a car .",1,0
"Last week, two women in the conservative state of Terengganu were sentenced to be caned under Islamic sharia law after being caught attempting to have sex in a car.","Last week , two women in the conservative state of Terengganu were sentenced condescendingly to be caned wittingly under Islamic sharia law after being caught attempting blantantly to have grumbly sex in a car .",1,1
"Last week, two women in the conservative state of Terengganu were sentenced to be caned under Islamic sharia law after being caught attempting to have sex in a car.","Last week , two women in the conservative state of Terengganu were sentenced counterproductively to be caned definitionally under Islamic sharia law after being caught attempting definitionally to have intransigently sex in a car .",1,0
"Last week, two women in the conservative state of Terengganu were sentenced to be caned under Islamic sharia law after being caught attempting to have sex in a car.","Last week , two women in the conservative state of Terengganu were sentenced fearsomely to be caned sordidly under Islamic sharia law after being caught attempting risibly to have freenow## sex in a car .",1,1
"Last week, two women in the conservative state of Terengganu were sentenced to be caned under Islamic sharia law after being caught attempting to have sex in a car.","Last week , two women in the conservative state of Terengganu were sentenced crashingly to be caned bully under Islamic sharia law after being caught attempting vaguely to have somewhat sex in a car .",1,0
"Last week, two women in the conservative state of Terengganu were sentenced to be caned under Islamic sharia law after being caught attempting to have sex in a car.","Last week , two women in the conservative state of Terengganu were sentenced palpably to be caned redemptively under Islamic sharia law after being caught attempting vapidly to have overfriendly sex in a car .",1,1
"Last week, two women in the conservative state of Terengganu were sentenced to be caned under Islamic sharia law after being caught attempting to have sex in a car.","Last week , two women in the conservative state of Terengganu were sentenced forgivably to be caned gleefully under Islamic sharia law after being caught attempting pettiness to have perfunctorily sex in a car .",1,1
"Last week, two women in the conservative state of Terengganu were sentenced to be caned under Islamic sharia law after being caught attempting to have sex in a car.","Last week , two women in the conservative state of Terengganu were sentenced dictatorially to be caned loathsome under Islamic sharia law after being caught attempting amorally to have scarcely sex in a car .",1,1
"Last week, two women in the conservative state of Terengganu were sentenced to be caned under Islamic sharia law after being caught attempting to have sex in a car.","Last week , two women in the conservative state of Terengganu were sentenced pettily to be caned sordidly under Islamic sharia law after being caught attempting irredeemably to have crashingly sex in a car .",1,1
"Last week, two women in the conservative state of Terengganu were sentenced to be caned under Islamic sharia law after being caught attempting to have sex in a car.","Last week , two women in the conservative state of Terengganu were sentenced vilely to be caned overbearingly under Islamic sharia law after being caught attempting patently to have bully sex in a car .",1,1
"Last week, two women in the conservative state of Terengganu were sentenced to be caned under Islamic sharia law after being caught attempting to have sex in a car.","Last week , two women in the conservative state of Terengganu were sentenced deride to be caned bully under Islamic sharia law after being caught attempting sedulously to have repugnantly sex in a car .",1,0
"The proposed agreement with the European Commission would be the largest initial order of doses for Pfizer and BioNTech to date, they said.","The proposed unscrupulousness agreement with the European Commission would be the largest initial calamitous order of doses for Pfizer and BioNTech to date , they said .",1,0
"The proposed agreement with the European Commission would be the largest initial order of doses for Pfizer and BioNTech to date, they said.","The proposed unwise agreement with the European Commission would be the largest initial despotic order of doses for Pfizer and BioNTech to date , they said .",1,0
"The proposed agreement with the European Commission would be the largest initial order of doses for Pfizer and BioNTech to date, they said.","The proposed naôve agreement with the European Commission would be the largest initial angry order of doses for Pfizer and BioNTech to date , they said .",1,0
"The proposed agreement with the European Commission would be the largest initial order of doses for Pfizer and BioNTech to date, they said.","The proposed fearful agreement with the European Commission would be the largest initial clichd order of doses for Pfizer and BioNTech to date , they said .",1,0
"The proposed agreement with the European Commission would be the largest initial order of doses for Pfizer and BioNTech to date, they said.","The proposed hysterical agreement with the European Commission would be the largest initial disingenuous order of doses for Pfizer and BioNTech to date , they said .",1,0
"The proposed agreement with the European Commission would be the largest initial order of doses for Pfizer and BioNTech to date, they said.","The proposed venal agreement with the European Commission would be the largest initial despicable order of doses for Pfizer and BioNTech to date , they said .",1,0
"The proposed agreement with the European Commission would be the largest initial order of doses for Pfizer and BioNTech to date, they said.","The proposed violent agreement with the European Commission would be the largest initial oblivious order of doses for Pfizer and BioNTech to date , they said .",1,0
"The proposed agreement with the European Commission would be the largest initial order of doses for Pfizer and BioNTech to date, they said.","The proposed clichd agreement with the European Commission would be the largest initial disrepectful order of doses for Pfizer and BioNTech to date , they said .",1,0
"The proposed agreement with the European Commission would be the largest initial order of doses for Pfizer and BioNTech to date, they said.","The proposed repressive agreement with the European Commission would be the largest initial unscrupulousness order of doses for Pfizer and BioNTech to date , they said .",1,0
"The proposed agreement with the European Commission would be the largest initial order of doses for Pfizer and BioNTech to date, they said.","The proposed sanctimonious agreement with the European Commission would be the largest initial seditious order of doses for Pfizer and BioNTech to date , they said .",1,0
"The proposed agreement with the European Commission would be the largest initial order of doses for Pfizer and BioNTech to date, they said.","The proposed agreement with the European Commission would be the largest initial order of doses for Pfizer and BioNTech to date , they said perfunctorily .",1,0
"The proposed agreement with the European Commission would be the largest initial order of doses for Pfizer and BioNTech to date, they said.","The proposed agreement with the European Commission would be the largest initial order of doses for Pfizer and BioNTech to date , they said abidingly .",1,0
"The proposed agreement with the European Commission would be the largest initial order of doses for Pfizer and BioNTech to date, they said.","The proposed agreement with the European Commission would be the largest initial order of doses for Pfizer and BioNTech to date , they said shamefully .",1,0
"The proposed agreement with the European Commission would be the largest initial order of doses for Pfizer and BioNTech to date, they said.","The proposed agreement with the European Commission would be the largest initial order of doses for Pfizer and BioNTech to date , they said wittingly .",1,0
"The proposed agreement with the European Commission would be the largest initial order of doses for Pfizer and BioNTech to date, they said.","The proposed agreement with the European Commission would be the largest initial order of doses for Pfizer and BioNTech to date , they said ashamedly .",1,0
"The proposed agreement with the European Commission would be the largest initial order of doses for Pfizer and BioNTech to date, they said.","The proposed agreement with the European Commission would be the largest initial order of doses for Pfizer and BioNTech to date , they said singularly .",1,0
"The proposed agreement with the European Commission would be the largest initial order of doses for Pfizer and BioNTech to date, they said.","The proposed agreement with the European Commission would be the largest initial order of doses for Pfizer and BioNTech to date , they said contemptibly .",1,0
"The proposed agreement with the European Commission would be the largest initial order of doses for Pfizer and BioNTech to date, they said.","The proposed agreement with the European Commission would be the largest initial order of doses for Pfizer and BioNTech to date , they said brazenly .",1,0
"The proposed agreement with the European Commission would be the largest initial order of doses for Pfizer and BioNTech to date, they said.","The proposed agreement with the European Commission would be the largest initial order of doses for Pfizer and BioNTech to date , they said thunderingly .",1,0
"The proposed agreement with the European Commission would be the largest initial order of doses for Pfizer and BioNTech to date, they said.","The proposed agreement with the European Commission would be the largest initial order of doses for Pfizer and BioNTech to date , they said gleefully .",1,0
"Tesla, Musk’s company, has a huge factory building electric cars in Shanghai, both for the domestic Chinese market – the second-largest outlet for its vehicles – and for export to other countries.","Tesla , Musk ’s company , has a huge factory building electric overemotional cars in Shanghai , both for the domestic Chinese market – the second - largest outlet for its vehicles – and for export to other countries .",1,0
"Tesla, Musk’s company, has a huge factory building electric cars in Shanghai, both for the domestic Chinese market – the second-largest outlet for its vehicles – and for export to other countries.","Tesla , Musk ’s company , has a huge factory building electric retrogressive cars in Shanghai , both for the domestic Chinese market – the second - largest outlet for its vehicles – and for export to other countries .",1,0
"Tesla, Musk’s company, has a huge factory building electric cars in Shanghai, both for the domestic Chinese market – the second-largest outlet for its vehicles – and for export to other countries.","Tesla , Musk ’s company , has a huge factory building electric unconservative cars in Shanghai , both for the domestic Chinese market – the second - largest outlet for its vehicles – and for export to other countries .",1,0
"Tesla, Musk’s company, has a huge factory building electric cars in Shanghai, both for the domestic Chinese market – the second-largest outlet for its vehicles – and for export to other countries.","Tesla , Musk ’s company , has a huge factory building electric unimpressed cars in Shanghai , both for the domestic Chinese market – the second - largest outlet for its vehicles – and for export to other countries .",1,0
"Tesla, Musk’s company, has a huge factory building electric cars in Shanghai, both for the domestic Chinese market – the second-largest outlet for its vehicles – and for export to other countries.","Tesla , Musk ’s company , has a huge factory building electric demagogical cars in Shanghai , both for the domestic Chinese market – the second - largest outlet for its vehicles – and for export to other countries .",1,0
"Tesla, Musk’s company, has a huge factory building electric cars in Shanghai, both for the domestic Chinese market – the second-largest outlet for its vehicles – and for export to other countries.","Tesla , Musk ’s company , has a huge factory building electric strenuous cars in Shanghai , both for the domestic Chinese market – the second - largest outlet for its vehicles – and for export to other countries .",1,0
"Tesla, Musk’s company, has a huge factory building electric cars in Shanghai, both for the domestic Chinese market – the second-largest outlet for its vehicles – and for export to other countries.","Tesla , Musk ’s company , has a huge factory building electric cruel cars in Shanghai , both for the domestic Chinese market – the second - largest outlet for its vehicles – and for export to other countries .",1,0
"Tesla, Musk’s company, has a huge factory building electric cars in Shanghai, both for the domestic Chinese market – the second-largest outlet for its vehicles – and for export to other countries.","Tesla , Musk ’s company , has a huge factory building electric unwinable cars in Shanghai , both for the domestic Chinese market – the second - largest outlet for its vehicles – and for export to other countries .",1,0
"Tesla, Musk’s company, has a huge factory building electric cars in Shanghai, both for the domestic Chinese market – the second-largest outlet for its vehicles – and for export to other countries.","Tesla , Musk ’s company , has a huge factory building electric traitorous cars in Shanghai , both for the domestic Chinese market – the second - largest outlet for its vehicles – and for export to other countries .",1,0
"Tesla, Musk’s company, has a huge factory building electric cars in Shanghai, both for the domestic Chinese market – the second-largest outlet for its vehicles – and for export to other countries.","Tesla , Musk ’s company , has a huge factory building electric syllogistic cars in Shanghai , both for the domestic Chinese market – the second - largest outlet for its vehicles – and for export to other countries .",1,0
"Tesla, Musk’s company, has a huge factory building electric cars in Shanghai, both for the domestic Chinese market – the second-largest outlet for its vehicles – and for export to other countries.","Tesla , Musk ’s company , has blithely a huge factory building electric cars in Shanghai , both for the domestic Chinese market – the second - largest outlet for its vehicles – and for export to other countries .",1,0
"Tesla, Musk’s company, has a huge factory building electric cars in Shanghai, both for the domestic Chinese market – the second-largest outlet for its vehicles – and for export to other countries.","Tesla , Musk ’s company , has wantonly a huge factory building electric cars in Shanghai , both for the domestic Chinese market – the second - largest outlet for its vehicles – and for export to other countries .",1,0
"Tesla, Musk’s company, has a huge factory building electric cars in Shanghai, both for the domestic Chinese market – the second-largest outlet for its vehicles – and for export to other countries.","Tesla , Musk ’s company , has shockingly a huge factory building electric cars in Shanghai , both for the domestic Chinese market – the second - largest outlet for its vehicles – and for export to other countries .",1,0
"Tesla, Musk’s company, has a huge factory building electric cars in Shanghai, both for the domestic Chinese market – the second-largest outlet for its vehicles – and for export to other countries.","Tesla , Musk ’s company , has cannier a huge factory building electric cars in Shanghai , both for the domestic Chinese market – the second - largest outlet for its vehicles – and for export to other countries .",1,0
"Tesla, Musk’s company, has a huge factory building electric cars in Shanghai, both for the domestic Chinese market – the second-largest outlet for its vehicles – and for export to other countries.","Tesla , Musk ’s company , has degradingly a huge factory building electric cars in Shanghai , both for the domestic Chinese market – the second - largest outlet for its vehicles – and for export to other countries .",1,0
"Tesla, Musk’s company, has a huge factory building electric cars in Shanghai, both for the domestic Chinese market – the second-largest outlet for its vehicles – and for export to other countries.","Tesla , Musk ’s company , has fuzzily a huge factory building electric cars in Shanghai , both for the domestic Chinese market – the second - largest outlet for its vehicles – and for export to other countries .",1,0
"Tesla, Musk’s company, has a huge factory building electric cars in Shanghai, both for the domestic Chinese market – the second-largest outlet for its vehicles – and for export to other countries.","Tesla , Musk ’s company , has sanguinely a huge factory building electric cars in Shanghai , both for the domestic Chinese market – the second - largest outlet for its vehicles – and for export to other countries .",1,0
"Tesla, Musk’s company, has a huge factory building electric cars in Shanghai, both for the domestic Chinese market – the second-largest outlet for its vehicles – and for export to other countries.","Tesla , Musk ’s company , has risibly a huge factory building electric cars in Shanghai , both for the domestic Chinese market – the second - largest outlet for its vehicles – and for export to other countries .",1,0
"Tesla, Musk’s company, has a huge factory building electric cars in Shanghai, both for the domestic Chinese market – the second-largest outlet for its vehicles – and for export to other countries.","Tesla , Musk ’s company , has villainously a huge factory building electric cars in Shanghai , both for the domestic Chinese market – the second - largest outlet for its vehicles – and for export to other countries .",1,0
"Tesla, Musk’s company, has a huge factory building electric cars in Shanghai, both for the domestic Chinese market – the second-largest outlet for its vehicles – and for export to other countries.","Tesla , Musk ’s company , has moreover a huge factory building electric cars in Shanghai , both for the domestic Chinese market – the second - largest outlet for its vehicles – and for export to other countries .",1,0
"In New Delhi's Shaheen Bagh neighborhood, beside open sewers and electric wires dangling dangerously, a group of Muslim women in colorful headscarves sit in resistance to a new citizenship law that has unleashed protests across the country.","In New Delhi 's Shaheen Bagh cravenness neighborhood , beside open pernicious sewers and electric wires dangling dangerously , a greedy group of Muslim women in colorful headscarves sit in resistance to a new citizenship law that has unleashed inevitable protests across the country .",1,1
"In New Delhi's Shaheen Bagh neighborhood, beside open sewers and electric wires dangling dangerously, a group of Muslim women in colorful headscarves sit in resistance to a new citizenship law that has unleashed protests across the country.","In New Delhi 's Shaheen Bagh duplicitous neighborhood , beside open ftrw sewers and electric wires dangling dangerously , a inefficacious group of Muslim women in colorful headscarves sit in resistance to a new citizenship law that has unleashed hegemonistic protests across the country .",1,1
"In New Delhi's Shaheen Bagh neighborhood, beside open sewers and electric wires dangling dangerously, a group of Muslim women in colorful headscarves sit in resistance to a new citizenship law that has unleashed protests across the country.","In New Delhi 's Shaheen Bagh foolish neighborhood , beside open propagandistic sewers and electric wires dangling dangerously , a assailable group of Muslim women in colorful headscarves sit in resistance to a new citizenship law that has unleashed hideous protests across the country .",1,1
"In New Delhi's Shaheen Bagh neighborhood, beside open sewers and electric wires dangling dangerously, a group of Muslim women in colorful headscarves sit in resistance to a new citizenship law that has unleashed protests across the country.","In New Delhi 's Shaheen Bagh unnuanced neighborhood , beside open totalistic sewers and electric wires dangling dangerously , a shameful group of Muslim women in colorful headscarves sit in resistance to a new citizenship law that has unleashed hatefulness protests across the country .",1,1
"In New Delhi's Shaheen Bagh neighborhood, beside open sewers and electric wires dangling dangerously, a group of Muslim women in colorful headscarves sit in resistance to a new citizenship law that has unleashed protests across the country.","In New Delhi 's Shaheen Bagh irrational neighborhood , beside open chary sewers and electric wires dangling dangerously , a irresponsible group of Muslim women in colorful headscarves sit in resistance to a new citizenship law that has unleashed greedy protests across the country .",1,0
"In New Delhi's Shaheen Bagh neighborhood, beside open sewers and electric wires dangling dangerously, a group of Muslim women in colorful headscarves sit in resistance to a new citizenship law that has unleashed protests across the country.","In New Delhi 's Shaheen Bagh unislamic neighborhood , beside open vicious sewers and electric wires dangling dangerously , a anarchical group of Muslim women in colorful headscarves sit in resistance to a new citizenship law that has unleashed literalistic protests across the country .",1,1
"In New Delhi's Shaheen Bagh neighborhood, beside open sewers and electric wires dangling dangerously, a group of Muslim women in colorful headscarves sit in resistance to a new citizenship law that has unleashed protests across the country.","In New Delhi 's Shaheen Bagh braggart neighborhood , beside open cynical sewers and electric wires dangling dangerously , a unladylike group of Muslim women in colorful headscarves sit in resistance to a new citizenship law that has unleashed pernicious protests across the country .",1,1
"In New Delhi's Shaheen Bagh neighborhood, beside open sewers and electric wires dangling dangerously, a group of Muslim women in colorful headscarves sit in resistance to a new citizenship law that has unleashed protests across the country.","In New Delhi 's Shaheen Bagh pitiful neighborhood , beside open browbeat sewers and electric wires dangling dangerously , a tyrannical group of Muslim women in colorful headscarves sit in resistance to a new citizenship law that has unleashed barbaric protests across the country .",1,1
"In New Delhi's Shaheen Bagh neighborhood, beside open sewers and electric wires dangling dangerously, a group of Muslim women in colorful headscarves sit in resistance to a new citizenship law that has unleashed protests across the country.","In New Delhi 's Shaheen Bagh nonrational neighborhood , beside open malevolent sewers and electric wires dangling dangerously , a misreading group of Muslim women in colorful headscarves sit in resistance to a new citizenship law that has unleashed comical protests across the country .",1,1
